date,home_team,away_team,team,scorer,minute,own_goal,penalty
2024-06-07,Madagascar,Comoros,Comoros,El Fardou Ben Nabouhane,90,FALSE,FALSE
2024-06-07,Morocco,Zambia,Morocco,Hakim Ziyech,6,FALSE,TRUE
2024-06-07,Morocco,Zambia,Morocco,Eliesse Ben Seghir,67,FALSE,FALSE
2024-06-07,Morocco,Zambia,Zambia,Edward Chilufya,80,FALSE,FALSE
2024-06-07,Mozambique,Somalia,Mozambique,Alfons Amade,14,FALSE,FALSE
2024-06-07,Mozambique,Somalia,Mozambique,Stanley Ratifo,29,FALSE,FALSE
2024-06-07,Mozambique,Somalia,Somalia,Ismael Shirwa,66,FALSE,FALSE
2024-06-07,Nigeria,South Africa,South Africa,Themba Zwane,29,FALSE,FALSE
2024-06-07,Nigeria,South Africa,Nigeria,Fisayo Dele-Bashiru,46,FALSE,FALSE
2024-06-07,Uganda,Botswana,Uganda,Muhammad Shaban,74,FALSE,FALSE
2024-06-07,Zimbabwe,Lesotho,Lesotho,Rethabile Rasethuntša,21,FALSE,FALSE
2024-06-07,Zimbabwe,Lesotho,Lesotho,Jane Thabantso,31,FALSE,FALSE
2024-06-08,Anguilla,Suriname,Suriname,Tyrone Conraad,10,FALSE,FALSE
2024-06-08,Anguilla,Suriname,Suriname,Shaquille Pinas,62,FALSE,FALSE
2024-06-08,Anguilla,Suriname,Suriname,Tyrone Conraad,75,FALSE,FALSE
2024-06-08,Anguilla,Suriname,Suriname,Steven Austin,88,TRUE,FALSE
2024-06-08,Aruba,Curaçao,Curaçao,Juninho Bacuna,59,FALSE,FALSE
2024-06-08,Aruba,Curaçao,Curaçao,Xander Severina,90,FALSE,FALSE
2024-06-08,Bahamas,Trinidad and Tobago,Trinidad and Tobago,Malcolm Shaw,6,FALSE,FALSE
2024-06-08,Bahamas,Trinidad and Tobago,Trinidad and Tobago,Alvin Jones,14,FALSE,TRUE
2024-06-08,Bahamas,Trinidad and Tobago,Trinidad and Tobago,Duane Muckette,43,FALSE,FALSE
2024-06-08,Bahamas,Trinidad and Tobago,Trinidad and Tobago,Duane Muckette,45,FALSE,FALSE
2024-06-08,Bahamas,Trinidad and Tobago,Trinidad and Tobago,Reon Moore,56,FALSE,FALSE
2024-06-08,Bahamas,Trinidad and Tobago,Trinidad and Tobago,Malcolm Shaw,66,FALSE,FALSE
2024-06-08,Bahamas,Trinidad and Tobago,Trinidad and Tobago,Nathaniel James,84,FALSE,FALSE
2024-06-08,Bahamas,Trinidad and Tobago,Bahamas,Wood Julmis,86,FALSE,FALSE
2024-06-08,Belize,Nicaragua,Nicaragua,Bancy Hernández,40,FALSE,FALSE
2024-06-08,Belize,Nicaragua,Nicaragua,Juan Barrera,56,FALSE,FALSE
2024-06-08,Belize,Nicaragua,Nicaragua,Bancy Hernández,65,FALSE,FALSE
2024-06-08,Belize,Nicaragua,Nicaragua,Jaime Moreno,89,FALSE,FALSE
2024-06-08,British Virgin Islands,Guatemala,Guatemala,Óscar Castellanos,23,FALSE,FALSE
2024-06-08,British Virgin Islands,Guatemala,Guatemala,Rubio Rubin,45,FALSE,FALSE
2024-06-08,British Virgin Islands,Guatemala,Guatemala,José Carlos Pinto,47,FALSE,TRUE
2024-06-08,Cameroon,Cape Verde,Cameroon,Michael Ngadeu-Ngadjui,13,FALSE,FALSE
2024-06-08,Cameroon,Cape Verde,Cameroon,Vincent Aboubakar,25,FALSE,FALSE
2024-06-08,Cameroon,Cape Verde,Cape Verde,Jamiro Monteiro,37,FALSE,FALSE
2024-06-08,Cameroon,Cape Verde,Cameroon,Vincent Aboubakar,44,FALSE,TRUE
2024-06-08,Cameroon,Cape Verde,Cameroon,Nouhou Tolo,54,FALSE,FALSE
2024-06-08,Cayman Islands,Antigua and Barbuda,Cayman Islands,Joshwa Campbell,90,FALSE,FALSE
2024-06-08,Gambia,Seychelles,Gambia,Muhammed Badamosi,10,FALSE,FALSE
2024-06-08,Gambia,Seychelles,Seychelles,Ryan Henriette,14,FALSE,FALSE
2024-06-08,Gambia,Seychelles,Gambia,Musa Barrow,52,FALSE,TRUE
2024-06-08,Gambia,Seychelles,Gambia,Yankuba Minteh,55,FALSE,FALSE
2024-06-08,Gambia,Seychelles,Gambia,Muhammed Badamosi,66,FALSE,FALSE
2024-06-08,Gambia,Seychelles,Gambia,Adama Sidibeh,78,FALSE,FALSE
2024-06-09,Barbados,Haiti,Haiti,Louicius Don Deedson,12,FALSE,FALSE
2024-06-09,Barbados,Haiti,Haiti,Duke Lacroix,45,FALSE,FALSE
2024-06-09,Barbados,Haiti,Barbados,Niall Reid-Stephen,73,FALSE,FALSE
2024-06-09,Barbados,Haiti,Haiti,Bryan Labissiere,84,FALSE,FALSE
2024-06-09,Bermuda,Honduras,Honduras,Kervin Arriaga,15,FALSE,FALSE
2024-06-09,Bermuda,Honduras,Bermuda,Zeiko Lewis,45,FALSE,FALSE
2024-06-09,Bermuda,Honduras,Honduras,David Ruiz,49,FALSE,FALSE
2024-06-09,Bermuda,Honduras,Honduras,Edwin Rodríguez,53,FALSE,FALSE
2024-06-09,Bermuda,Honduras,Honduras,Luis Vega,57,FALSE,FALSE
2024-06-09,Bermuda,Honduras,Honduras,Andy Najar,62,FALSE,FALSE
2024-06-09,Bermuda,Honduras,Honduras,Bryan Róchez,90,FALSE,FALSE
2024-06-09,DR Congo,Togo,DR Congo,Meschak Elia,6,FALSE,FALSE
2024-06-09,Djibouti,Ethiopia,Djibouti,Gabriel Dadzie,29,FALSE,FALSE
2024-06-09,Djibouti,Ethiopia,Ethiopia,Minyelu Wondimu,31,FALSE,FALSE
2024-06-09,Dominica,Jamaica,Jamaica,Shamar Nicholson,31,FALSE,FALSE
2024-06-09,Dominica,Jamaica,Jamaica,Kaheim Dixon,43,FALSE,FALSE
2024-06-09,Dominica,Jamaica,Jamaica,Shamar Nicholson,80,FALSE,TRUE
2024-06-09,Dominica,Jamaica,Dominica,Javid George,83,FALSE,FALSE
2024-06-09,Dominica,Jamaica,Dominica,Troy Jules,89,FALSE,FALSE
2024-06-09,Grenada,Costa Rica,Costa Rica,Manfred Ugalde,9,FALSE,FALSE
2024-06-09,Grenada,Costa Rica,Costa Rica,Álvaro Zamora,34,FALSE,FALSE
2024-06-09,Grenada,Costa Rica,Costa Rica,Gerald Taylor,70,FALSE,FALSE
2024-06-09,Mauritania,Senegal,Senegal,Habib Diallo,27,FALSE,FALSE
2024-06-09,Montserrat,Panama,Panama,Jovani Welch,41,FALSE,FALSE
2024-06-09,Montserrat,Panama,Montserrat,Kaleem Simon,49,FALSE,FALSE
2024-06-09,Montserrat,Panama,Panama,José Fajardo,62,FALSE,FALSE
2024-06-09,Montserrat,Panama,Panama,José Luis Rodríguez,71,FALSE,FALSE
2024-06-09,Saint Vincent and the Grenadines,El Salvador,El Salvador,Jairo Henríquez,10,FALSE,FALSE
2024-06-09,Saint Vincent and the Grenadines,El Salvador,Saint Vincent and the Grenadines,Oalex Anderson,43,FALSE,FALSE
2024-06-09,Saint Vincent and the Grenadines,El Salvador,El Salvador,Rafael Tejada,60,FALSE,FALSE
2024-06-09,Saint Vincent and the Grenadines,El Salvador,El Salvador,Nelson Bonilla,83,FALSE,FALSE
2024-06-09,São Tomé and Príncipe,Liberia,Liberia,Sheikh Sesay,90,FALSE,FALSE
2024-06-10,Benin,Nigeria,Nigeria,Raphael Onyedika,27,FALSE,FALSE
2024-06-10,Benin,Nigeria,Benin,Jodel Dossou,37,FALSE,FALSE
2024-06-10,Benin,Nigeria,Benin,Steve Mounié,45,FALSE,FALSE
2024-06-10,Burkina Faso,Sierra Leone,Burkina Faso,Dango Ouattara,41,FALSE,FALSE
2024-06-10,Burkina Faso,Sierra Leone,Burkina Faso,Lassina Traoré,45,FALSE,TRUE
2024-06-10,Burkina Faso,Sierra Leone,Sierra Leone,Augustus Kargbo,58,FALSE,FALSE
2024-06-10,Burkina Faso,Sierra Leone,Sierra Leone,Amadou Bakayoko,88,FALSE,FALSE
2024-06-10,Equatorial Guinea,Malawi,Equatorial Guinea,Iban Salvador,81,FALSE,FALSE
2024-06-10,Ghana,Central African Republic,Ghana,Jordan Ayew,6,FALSE,TRUE
2024-06-10,Ghana,Central African Republic,Central African Republic,Louis Mafouta,11,FALSE,FALSE
2024-06-10,Ghana,Central African Republic,Central African Republic,Louis Mafouta,41,FALSE,FALSE
2024-06-10,Ghana,Central African Republic,Ghana,Jordan Ayew,60,FALSE,FALSE
2024-06-10,Ghana,Central African Republic,Ghana,Abdul Fatawu,62,FALSE,FALSE
2024-06-10,Ghana,Central African Republic,Ghana,Jordan Ayew,69,FALSE,FALSE
2024-06-10,Ghana,Central African Republic,Central African Republic,Louis Mafouta,90,FALSE,FALSE
2024-06-10,Guinea,Mozambique,Mozambique,Geny Catamo,90,FALSE,TRUE
2024-06-10,Guinea-Bissau,Egypt,Guinea-Bissau,Mama Baldé,42,FALSE,FALSE
2024-06-10,Guinea-Bissau,Egypt,Egypt,Mohamed Salah,70,FALSE,FALSE
2024-06-10,Somalia,Botswana,Botswana,Thabang Sesinyi,10,FALSE,FALSE
2024-06-10,Somalia,Botswana,Botswana,Mosha Gaolaolwe,53,FALSE,FALSE
2024-06-10,Somalia,Botswana,Botswana,Kabelo Seakanyeng,72,FALSE,TRUE
2024-06-10,Somalia,Botswana,Somalia,Sak Hassan,74,FALSE,FALSE
2024-06-10,Uganda,Algeria,Uganda,Travis Mutyaba,10,FALSE,FALSE
2024-06-10,Uganda,Algeria,Algeria,Houssem Aouar,46,FALSE,FALSE
2024-06-10,Uganda,Algeria,Algeria,Said Benrahma,58,FALSE,FALSE
2024-06-11,Angola,Cameroon,Cameroon,Bryan Mbeumo,11,FALSE,FALSE
2024-06-11,Angola,Cameroon,Angola,Michael Ngadeu-Ngadjui,54,TRUE,FALSE
2024-06-11,Australia,Palestine,Australia,Kusini Yengi,5,FALSE,TRUE
2024-06-11,Australia,Palestine,Australia,Adam Taggart,26,FALSE,FALSE
2024-06-11,Australia,Palestine,Australia,Kusini Yengi,41,FALSE,FALSE
2024-06-11,Australia,Palestine,Australia,Martin Boyle,53,FALSE,FALSE
2024-06-11,Australia,Palestine,Australia,Nestory Irankunda,87,FALSE,TRUE
2024-06-11,Cape Verde,Libya,Cape Verde,Diney,10,FALSE,FALSE
2024-06-11,Chad,Comoros,Comoros,Myziane Maolida,59,FALSE,FALSE
2024-06-11,Chad,Comoros,Comoros,El Fardou Ben Nabouhane,76,FALSE,FALSE
2024-06-11,Dominican Republic,British Virgin Islands,Dominican Republic,Rafael Núñez,2,FALSE,FALSE
2024-06-11,Dominican Republic,British Virgin Islands,Dominican Republic,Dorny Romero,15,FALSE,TRUE
2024-06-11,Dominican Republic,British Virgin Islands,Dominican Republic,Rafael Núñez,31,FALSE,FALSE
2024-06-11,Dominican Republic,British Virgin Islands,Dominican Republic,Dorny Romero,90,FALSE,FALSE
2024-06-11,Gabon,Gambia,Gambia,Yankuba Minteh,33,FALSE,FALSE
2024-06-11,Gabon,Gambia,Gabon,Jim Allevinah,52,FALSE,FALSE
2024-06-11,Gabon,Gambia,Gabon,Pierre-Emerick Aubameyang,70,FALSE,FALSE
2024-06-11,Gabon,Gambia,Gabon,Denis Bouanga,71,FALSE,FALSE
2024-06-11,Gabon,Gambia,Gambia,Ebou Adams,76,FALSE,FALSE
2024-06-11,Guyana,Belize,Guyana,Deon Moore,66,FALSE,FALSE
2024-06-11,Guyana,Belize,Guyana,Liam Gordon,67,FALSE,FALSE
2024-06-11,Guyana,Belize,Guyana,Deon Moore,72,FALSE,FALSE
2024-06-11,Guyana,Belize,Belize,Carlos Bernárdez,89,FALSE,FALSE
2024-06-11,Indonesia,Philippines,Indonesia,Thom Haye,32,FALSE,FALSE
2024-06-11,Indonesia,Philippines,Indonesia,Rizky Ridho,56,FALSE,FALSE
2024-06-11,Iraq,Vietnam,Iraq,Hussein Ali,12,FALSE,FALSE
2024-06-11,Iraq,Vietnam,Iraq,Ali Jasim,71,FALSE,FALSE
2024-06-11,Iraq,Vietnam,Vietnam,Phạm Tuấn Hải,84,FALSE,FALSE
2024-06-11,Iraq,Vietnam,Iraq,Aymen Hussein,90,FALSE,FALSE
2024-06-11,Japan,Syria,Japan,Ayase Ueda,13,FALSE,FALSE
2024-06-11,Japan,Syria,Japan,Ritsu Dōan,19,FALSE,FALSE
2024-06-11,Japan,Syria,Japan,Thaer Krouma,21,TRUE,FALSE
2024-06-11,Japan,Syria,Japan,Yuki Soma,73,FALSE,TRUE
2024-06-11,Japan,Syria,Japan,Takumi Minamino,85,FALSE,FALSE
2024-06-11,Kuwait,Afghanistan,Kuwait,Eid Al Rashidi,81,FALSE,FALSE
2024-06-11,Lebanon,Bangladesh,Lebanon,Hassan Maatouk,5,FALSE,TRUE
2024-06-11,Lebanon,Bangladesh,Lebanon,Nader Matar,45,FALSE,FALSE
2024-06-11,Lebanon,Bangladesh,Lebanon,Hassan Maatouk,49,FALSE,FALSE
2024-06-11,Lebanon,Bangladesh,Lebanon,Hassan Maatouk,60,FALSE,FALSE
2024-06-11,Lesotho,Rwanda,Rwanda,Jojea Kwizera,67,FALSE,FALSE
2024-06-11,Malaysia,Taiwan,Taiwan,Yu Yao-hsing,20,FALSE,FALSE
2024-06-11,Malaysia,Taiwan,Malaysia,Safawi Rasid,53,FALSE,FALSE
2024-06-11,Malaysia,Taiwan,Malaysia,Paulo Josué,69,FALSE,FALSE
2024-06-11,Malaysia,Taiwan,Malaysia,Adib Raop,90,FALSE,FALSE
2024-06-11,Mauritius,Eswatini,Mauritius,Mike Gaspard,19,FALSE,FALSE
2024-06-11,Mauritius,Eswatini,Mauritius,Lindsay Rose,45,FALSE,FALSE
2024-06-11,Mauritius,Eswatini,Eswatini,Andy Junior Magagula,66,FALSE,FALSE
2024-06-11,Morocco,Congo,Morocco,Azzedine Ounahi,8,FALSE,FALSE
2024-06-11,Morocco,Congo,Morocco,Chadi Riad,16,FALSE,FALSE
2024-06-11,Morocco,Congo,Morocco,Ayoub El Kaabi,30,FALSE,FALSE
2024-06-11,Morocco,Congo,Morocco,Ayoub El Kaabi,39,FALSE,FALSE
2024-06-11,Morocco,Congo,Morocco,Ayoub El Kaabi,53,FALSE,FALSE
2024-06-11,Morocco,Congo,Morocco,Soufiane Rahimi,62,FALSE,FALSE
2024-06-11,North Korea,Myanmar,North Korea,Ri Il-song,12,FALSE,FALSE
2024-06-11,North Korea,Myanmar,North Korea,Ri Jo-guk,16,FALSE,FALSE
2024-06-11,North Korea,Myanmar,North Korea,Ri Jo-guk,43,FALSE,FALSE
2024-06-11,North Korea,Myanmar,Myanmar,Wai Lin Aung,57,FALSE,FALSE
2024-06-11,North Korea,Myanmar,North Korea,Ri Jo-guk,87,FALSE,TRUE
2024-06-11,Oman,Kyrgyzstan,Kyrgyzstan,Eldiyar Zarypbekov,19,FALSE,FALSE
2024-06-11,Oman,Kyrgyzstan,Oman,Alimardon Shukurov,57,TRUE,FALSE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Jeremy de León,20,FALSE,TRUE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Roberto Ydrach,31,FALSE,FALSE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Wilfredo Rivera,48,FALSE,FALSE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Jeremy de León,51,FALSE,FALSE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Leandro Antonetti,59,FALSE,FALSE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Wilfredo Rivera,65,FALSE,FALSE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Darren Ríos,71,FALSE,FALSE
2024-06-11,Puerto Rico,Anguilla,Puerto Rico,Nicolás Cardona,90,FALSE,FALSE
2024-06-11,Qatar,India,India,Lallianzuala Chhangte,37,FALSE,FALSE
2024-06-11,Qatar,India,Qatar,Yousef Aymen,73,FALSE,FALSE
2024-06-11,Qatar,India,Qatar,Ahmed Al-Rawi,85,FALSE,FALSE
2024-06-11,Saint Kitts and Nevis,Bahamas,Saint Kitts and Nevis,Ethan Bristow,12,FALSE,FALSE
2024-06-11,Saint Lucia,Aruba,Aruba,Walter Bennett,22,FALSE,FALSE
2024-06-11,Saint Lucia,Aruba,Aruba,Isaï Marselia,43,FALSE,TRUE
2024-06-11,Saint Lucia,Aruba,Saint Lucia,Ridel Stanislas,45,FALSE,FALSE
2024-06-11,Saint Lucia,Aruba,Saint Lucia,Peter Pearson,66,FALSE,FALSE
2024-06-11,Saudi Arabia,Jordan,Saudi Arabia,Ali Lajami,16,FALSE,FALSE
2024-06-11,Saudi Arabia,Jordan,Jordan,Ali Olwan,27,FALSE,FALSE
2024-06-11,Saudi Arabia,Jordan,Jordan,Noor Al-Rawabdeh,45,FALSE,FALSE
2024-06-11,Seychelles,Burundi,Burundi,Sudi Abdallah,34,FALSE,FALSE
2024-06-11,Seychelles,Burundi,Burundi,Bienvenue Kanakimana,62,FALSE,FALSE
2024-06-11,Seychelles,Burundi,Burundi,Bienvenue Kanakimana,69,FALSE,FALSE
2024-06-11,Seychelles,Burundi,Seychelles,Lorenzo Hoareau,78,FALSE,FALSE
2024-06-11,South Africa,Zimbabwe,South Africa,Iqraam Rayners,1,FALSE,FALSE
2024-06-11,South Africa,Zimbabwe,Zimbabwe,Tawanda Chirewa,2,FALSE,FALSE
2024-06-11,South Africa,Zimbabwe,South Africa,Thapelo Morena,55,FALSE,FALSE
2024-06-11,South Africa,Zimbabwe,South Africa,Thapelo Morena,76,FALSE,FALSE
2024-06-11,South Korea,China PR,South Korea,Lee Kang-in,61,FALSE,FALSE
2024-06-11,South Sudan,Sudan,Sudan,Walieldin Khedr,45,FALSE,FALSE
2024-06-11,South Sudan,Sudan,Sudan,Yaser Muzmel,51,FALSE,FALSE
2024-06-11,South Sudan,Sudan,Sudan,Mohamed Abdelrahman,78,FALSE,FALSE
2024-06-11,Tajikistan,Pakistan,Tajikistan,Shervoni Mabatshoev,35,FALSE,FALSE
2024-06-11,Tajikistan,Pakistan,Tajikistan,Manuchekhr Safarov,65,FALSE,FALSE
2024-06-11,Tajikistan,Pakistan,Tajikistan,Vahdat Hanonov,70,FALSE,FALSE
2024-06-11,Thailand,Singapore,Thailand,Suphanat Mueanta,37,FALSE,FALSE
2024-06-11,Thailand,Singapore,Singapore,Ikhsan Fandi,57,FALSE,FALSE
2024-06-11,Thailand,Singapore,Thailand,Poramet Arjvirai,79,FALSE,FALSE
2024-06-11,Thailand,Singapore,Thailand,Jaroensak Wonggorn,86,FALSE,FALSE
2024-06-11,United Arab Emirates,Bahrain,Bahrain,Mahdi Abduljabbar,4,FALSE,FALSE
2024-06-11,United Arab Emirates,Bahrain,United Arab Emirates,Sultan Adil,10,FALSE,FALSE
2024-06-11,Yemen,Nepal,Yemen,Nasser Al-Gahwashi,9,FALSE,TRUE
2024-06-11,Yemen,Nepal,Nepal,Sanjeeb Bista,22,FALSE,FALSE
2024-06-11,Yemen,Nepal,Nepal,Gillespye Jung Karki,66,FALSE,FALSE
2024-06-11,Yemen,Nepal,Yemen,Mohammed Al-Dahi,90,FALSE,FALSE
2024-06-11,Zambia,Tanzania,Tanzania,Junior Waziri,5,FALSE,FALSE
2024-06-14,Germany,Scotland,Germany,Florian Wirtz,10,FALSE,FALSE
2024-06-14,Germany,Scotland,Germany,Jamal Musiala,19,FALSE,FALSE
2024-06-14,Germany,Scotland,Germany,Kai Havertz,45,FALSE,TRUE
2024-06-14,Germany,Scotland,Germany,Niclas Füllkrug,68,FALSE,FALSE
2024-06-14,Germany,Scotland,Scotland,Antonio Rüdiger,87,TRUE,FALSE
2024-06-14,Germany,Scotland,Germany,Emre Can,90,FALSE,FALSE
2024-06-15,Hungary,Switzerland,Switzerland,Kwadwo Duah,12,FALSE,FALSE
2024-06-15,Hungary,Switzerland,Switzerland,Michel Aebischer,45,FALSE,FALSE
2024-06-15,Hungary,Switzerland,Hungary,Barnabás Varga,66,FALSE,FALSE
2024-06-15,Hungary,Switzerland,Switzerland,Breel Embolo,90,FALSE,FALSE
2024-06-15,Italy,Albania,Albania,Nedim Bajrami,1,FALSE,FALSE
2024-06-15,Italy,Albania,Italy,Alessandro Bastoni,11,FALSE,FALSE
2024-06-15,Italy,Albania,Italy,Nicolò Barella,16,FALSE,FALSE
2024-06-15,Spain,Croatia,Spain,Álvaro Morata,29,FALSE,FALSE
2024-06-15,Spain,Croatia,Spain,Fabián Ruiz,32,FALSE,FALSE
2024-06-15,Spain,Croatia,Spain,Dani Carvajal,45,FALSE,FALSE
2024-06-15,Vanuatu,Solomon Islands,Vanuatu,Kensi Tangis,72,FALSE,FALSE
2024-06-16,Fiji,Papua New Guinea,Fiji,Nabil Begg,2,FALSE,FALSE
2024-06-16,Fiji,Papua New Guinea,Fiji,Thomas Dunn,43,FALSE,FALSE
2024-06-16,Fiji,Papua New Guinea,Fiji,Thomas Dunn,52,FALSE,FALSE
2024-06-16,Fiji,Papua New Guinea,Fiji,Alwin Komolong,55,TRUE,FALSE
2024-06-16,Fiji,Papua New Guinea,Fiji,Roy Krishna,64,FALSE,FALSE
2024-06-16,Fiji,Papua New Guinea,Papua New Guinea,Tommy Semmy,88,FALSE,FALSE
2024-06-16,Poland,Netherlands,Poland,Adam Buksa,16,FALSE,FALSE
2024-06-16,Poland,Netherlands,Netherlands,Cody Gakpo,29,FALSE,FALSE
2024-06-16,Poland,Netherlands,Netherlands,Wout Weghorst,83,FALSE,FALSE
2024-06-16,Serbia,England,England,Jude Bellingham,13,FALSE,FALSE
2024-06-16,Slovenia,Denmark,Denmark,Christian Eriksen,17,FALSE,FALSE
2024-06-16,Slovenia,Denmark,Slovenia,Erik Janža,77,FALSE,FALSE
2024-06-16,Tahiti,Samoa,Tahiti,Matéo Degrumelle,4,FALSE,FALSE
2024-06-16,Tahiti,Samoa,Tahiti,Teaonui Tehau,28,FALSE,FALSE
2024-06-17,Austria,France,France,Maximilian Wöber,38,TRUE,FALSE
2024-06-17,Belgium,Slovakia,Slovakia,Ivan Schranz,7,FALSE,FALSE
2024-06-17,Romania,Ukraine,Romania,Nicolae Stanciu,29,FALSE,FALSE
2024-06-17,Romania,Ukraine,Romania,Răzvan Marin,53,FALSE,FALSE
2024-06-17,Romania,Ukraine,Romania,Denis Drăguș,57,FALSE,FALSE
2024-06-18,New Zealand,Solomon Islands,New Zealand,Ben Waine,6,FALSE,FALSE
2024-06-18,New Zealand,Solomon Islands,New Zealand,Ben Waine,11,FALSE,FALSE
2024-06-18,New Zealand,Solomon Islands,New Zealand,Kosta Barbarouses,45,FALSE,FALSE
2024-06-18,Portugal,Czech Republic,Czech Republic,Lukáš Provod,62,FALSE,FALSE
2024-06-18,Portugal,Czech Republic,Portugal,Robin Hranáč,69,TRUE,FALSE
2024-06-18,Portugal,Czech Republic,Portugal,Francisco Conceição,90,FALSE,FALSE
2024-06-18,Turkey,Georgia,Turkey,Mert Müldür,25,FALSE,FALSE
2024-06-18,Turkey,Georgia,Georgia,Georges Mikautadze,32,FALSE,FALSE
2024-06-18,Turkey,Georgia,Turkey,Arda Güler,65,FALSE,FALSE
2024-06-18,Turkey,Georgia,Turkey,Kerem Aktürkoğlu,90,FALSE,FALSE
2024-06-19,Croatia,Albania,Albania,Qazim Laçi,11,FALSE,FALSE
2024-06-19,Croatia,Albania,Croatia,Andrej Kramarić,74,FALSE,FALSE
2024-06-19,Croatia,Albania,Croatia,Klaus Gjasula,76,TRUE,FALSE
2024-06-19,Croatia,Albania,Albania,Klaus Gjasula,90,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Setareki Hughes,3,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Thomas Dunn,38,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Roy Krishna,45,FALSE,TRUE
2024-06-19,Fiji,Samoa,Samoa,Luke Salisbury,47,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Roy Krishna,53,FALSE,TRUE
2024-06-19,Fiji,Samoa,Fiji,Setareki Hughes,61,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Filipe Baravilala,64,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Nabil Begg,67,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Etonia Dogalau,83,FALSE,FALSE
2024-06-19,Fiji,Samoa,Fiji,Etonia Dogalau,89,FALSE,FALSE
2024-06-19,Germany,Hungary,Germany,Jamal Musiala,22,FALSE,FALSE
2024-06-19,Germany,Hungary,Germany,İlkay Gündoğan,67,FALSE,FALSE
2024-06-19,Papua New Guinea,Tahiti,Tahiti,Matéo Degrumelle,15,FALSE,FALSE
2024-06-19,Papua New Guinea,Tahiti,Papua New Guinea,Pala Paul,25,FALSE,FALSE
2024-06-19,Scotland,Switzerland,Scotland,Scott McTominay,13,FALSE,FALSE
2024-06-19,Scotland,Switzerland,Switzerland,Xherdan Shaqiri,26,FALSE,FALSE
2024-06-20,Argentina,Canada,Argentina,Julián Álvarez,49,FALSE,FALSE
2024-06-20,Argentina,Canada,Argentina,Lautaro Martínez,88,FALSE,FALSE
2024-06-20,Denmark,England,England,Harry Kane,18,FALSE,FALSE
2024-06-20,Denmark,England,Denmark,Morten Hjulmand,34,FALSE,FALSE
2024-06-20,Slovenia,Serbia,Slovenia,Žan Karničnik,69,FALSE,FALSE
2024-06-20,Slovenia,Serbia,Serbia,Luka Jović,90,FALSE,FALSE
2024-06-20,Spain,Italy,Spain,Riccardo Calafiori,55,TRUE,FALSE
2024-06-21,Poland,Austria,Austria,Gernot Trauner,9,FALSE,FALSE
2024-06-21,Poland,Austria,Poland,Krzysztof Piątek,30,FALSE,FALSE
2024-06-21,Poland,Austria,Austria,Christoph Baumgartner,66,FALSE,FALSE
2024-06-21,Poland,Austria,Austria,Marko Arnautović,78,FALSE,TRUE
2024-06-21,Slovakia,Ukraine,Slovakia,Ivan Schranz,17,FALSE,FALSE
2024-06-21,Slovakia,Ukraine,Ukraine,Mykola Shaparenko,54,FALSE,FALSE
2024-06-21,Slovakia,Ukraine,Ukraine,Roman Yaremchuk,80,FALSE,FALSE
2024-06-21,Vanuatu,New Zealand,New Zealand,Max Mata,10,FALSE,FALSE
2024-06-21,Vanuatu,New Zealand,New Zealand,Brian Kaltak,27,TRUE,FALSE
2024-06-21,Vanuatu,New Zealand,New Zealand,Elijah Just,63,FALSE,FALSE
2024-06-21,Vanuatu,New Zealand,New Zealand,Ben Old,78,FALSE,FALSE
2024-06-22,Belgium,Romania,Belgium,Youri Tielemans,2,FALSE,FALSE
2024-06-22,Belgium,Romania,Belgium,Kevin De Bruyne,80,FALSE,FALSE
2024-06-22,Ecuador,Venezuela,Ecuador,Jeremy Sarmiento,40,FALSE,FALSE
2024-06-22,Ecuador,Venezuela,Venezuela,Jhonder Cádiz,64,FALSE,FALSE
2024-06-22,Ecuador,Venezuela,Venezuela,Eduard Bello,74,FALSE,FALSE
2024-06-22,Fiji,Tahiti,Fiji,Roy Krishna,26,FALSE,TRUE
2024-06-22,Georgia,Czech Republic,Georgia,Georges Mikautadze,45,FALSE,TRUE
2024-06-22,Georgia,Czech Republic,Czech Republic,Patrik Schick,59,FALSE,FALSE
2024-06-22,Mexico,Jamaica,Mexico,Gerardo Arteaga,69,FALSE,FALSE
2024-06-22,Samoa,Papua New Guinea,Papua New Guinea,Tommy Semmy,26,FALSE,FALSE
2024-06-22,Samoa,Papua New Guinea,Papua New Guinea,Ati Kepo,47,FALSE,FALSE
2024-06-22,Samoa,Papua New Guinea,Samoa,Pharrell Trainor,67,FALSE,FALSE
2024-06-22,Turkey,Portugal,Portugal,Bernardo Silva,21,FALSE,FALSE
